Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
MK280073-410,,RNA Gene,,3,GC21P017166,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-410
MK280073-411,,RNA Gene,,3,GC21M018438,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-411
MK280073-412,,RNA Gene,,3,GC21M018895,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-412
MK280073-413,,RNA Gene,,3,GC21P019814,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-413
MK280073-415,,RNA Gene,,3,GC21P025923,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-415
MK280073-416,,RNA Gene,,3,GC21P028751,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-416
MK280073-417,,RNA Gene,,3,GC21M033981,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-417
MK280073-418,,RNA Gene,,3,GC21M035497,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-418
MK280073-419,,RNA Gene,,3,GC21P036620,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-419
MK280073-420,,RNA Gene,,3,GC21P037112,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-420
MK280073-427,,RNA Gene,,3,GC22P015499,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-427
MK280073-428,,RNA Gene,,3,GC22P055407,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-428
MK280073-430,,RNA Gene,,3,GC22P055409,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-430
MK280073-431,,RNA Gene,,3,GC22P055410,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-431
MK280073-432,,RNA Gene,,3,GC22M017297,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-432
MK280073-433,,RNA Gene,,3,GC22P055411,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-433
MK280073-435,,RNA Gene,,3,GC22P055413,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-435
MK280073-436,,RNA Gene,,3,GC22P055414,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-436
MK280073-437,,RNA Gene,,3,GC22M068999,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-437
MK280073-438,,RNA Gene,,3,GC22M069000,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-438
MK280073-439,,RNA Gene,,3,GC22P055415,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-439
MK280073-440,,RNA Gene,,3,GC22M069001,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-440
MK280073-441,,RNA Gene,,3,GC22M069002,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-441
MK280073-442,,RNA Gene,,3,GC22M069003,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-442
MK280073-443,,RNA Gene,,3,GC22P055416,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-443
MK280073-444,,RNA Gene,,3,GC22M069004,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-444
MK280073-446,,RNA Gene,,3,GC03M002670,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-446
MK280073-447,,RNA Gene,,3,GC03P008925,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-447
MK280073-448,,RNA Gene,,3,GC03M011916,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-448
MK280073-449,,RNA Gene,,3,GC03M023639,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-449
MK280073-450,,RNA Gene,,3,GC03P019789,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-450
MK280073-451,,RNA Gene,,3,GC03P026886,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-451
MK280073-452,,RNA Gene,,3,GC03P035230,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-452
MK280073-454,,RNA Gene,,3,GC03P042243,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-454
MK280073-457,,RNA Gene,,3,GC03M074454,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-457
MK280073-458,,RNA Gene,,3,GC03P076396,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-458
MK280073-459,,RNA Gene,,3,GC03P098410,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-459
MK280073-462,,RNA Gene,,3,GC03M109512,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-462
MK280073-463,,RNA Gene,,3,GC03M120377,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-463
MK280073-469,,RNA Gene,,3,GC03M157195,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-469
MK280073-471,,RNA Gene,,3,GC03M170688,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-471
MK280073-472,,RNA Gene,,3,GC03P171628,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-472
MK280073-474,,RNA Gene,,3,GC03M175788,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-474
MK280073-477,,RNA Gene,,3,GC04M005057,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-477
MK280073-478,,RNA Gene,,3,GC04M005175,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-478
MK280073-479,,RNA Gene,,3,GC04M005529,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-479
MK280073-480,,RNA Gene,,3,GC04M014424,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-480
MK280073-481,,RNA Gene,,3,GC04M018602,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-481
MK280073-482,,RNA Gene,,3,GC04P021830,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-482
MK280073-483,,RNA Gene,,3,GC04P022144,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-483
MK280073-484,,RNA Gene,,3,GC04P022308,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-484
MK280073-485,,RNA Gene,,3,GC04P024942,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-485
MK280073-488,,RNA Gene,,3,GC04P039250,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-488
MK280073-491,,RNA Gene,,3,GC04P059185,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-491
MK280073-492,,RNA Gene,,3,GC04P059210,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-492
MK280073-494,,RNA Gene,,3,GC04P097781,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-494
MK280073-497,,RNA Gene,,3,GC04M122943,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-497
MK280073-498,,RNA Gene,,3,GC04M123002,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-498
MK280073-502,,RNA Gene,,3,GC04P187054,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-502
MK280073-503,,RNA Gene,,3,GC04P189967,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-503
MK280073-504,,RNA Gene,,3,GC05P002339,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-504
MK280073-505,,RNA Gene,,3,GC05P008734,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-505
MK280073-506,,RNA Gene,,3,GC05P010784,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-506
MK280073-507,,RNA Gene,,3,GC05M022028,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-507
MK280073-508,,RNA Gene,,3,GC05M025409,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-508
MK280073-509,,RNA Gene,,3,GC05M030427,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-509
MK280073-511,,RNA Gene,,3,GC05P035078,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-511
MK280073-514,,RNA Gene,,3,GC05M052100,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-514
MK280073-517,,RNA Gene,,3,GC05P063489,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-517
MK280073-518,,RNA Gene,,3,GC05P065409,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-518
MK280073-526,,RNA Gene,,3,GC05M083797,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-526
MK280073-528,,RNA Gene,,3,GC05M113933,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-528
MK280073-529,,RNA Gene,,3,GC05M133184,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-529
MK280073-534,,RNA Gene,,3,GC05P160596,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-534
MK280073-535,,RNA Gene,,3,GC05M171062,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-535
MK280073-536,,RNA Gene,,3,GC06M001452,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-536
MK280073-537,,RNA Gene,,3,GC06P023809,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-537
MK280073-541,,RNA Gene,,3,GC06M082417,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-541
MK280073-542,,RNA Gene,,3,GC06P108938,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-542
MK280073-545,,RNA Gene,,3,GC06M082419,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-545
MK280073-546,,RNA Gene,,3,GC06M082420,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-546
MK280073-547,,RNA Gene,,3,GC06M082421,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-547
MK280073-548,,RNA Gene,,3,GC06M082422,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-548
MK280073-549,,RNA Gene,,3,GC06P108940,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-549
MK280073-550,,RNA Gene,,3,GC06P108941,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-550
MK280073-552,,RNA Gene,,3,GC06P108944,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-552
MK280073-553,,RNA Gene,,3,GC06M086693,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-553
MK280073-555,,RNA Gene,,3,GC06M099044,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-555
MK280073-560,,RNA Gene,,3,GC06P117248,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-560
MK280073-562,,RNA Gene,,3,GC06P120821,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-562
MK280073-563,,RNA Gene,,3,GC06P124729,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-563
MK280073-565,,RNA Gene,,3,GC06M153696,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-565
MK280073-566,,RNA Gene,,3,GC06P165371,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-566
MK280073-567,,RNA Gene,,3,GC06M167085,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-567
MK280073-568,,RNA Gene,,3,GC07P005952,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-568
MK280073-569,,RNA Gene,,3,GC07P025748,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-569
MK280073-570,,RNA Gene,,3,GC07M031510,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-570
MK280073-572,,RNA Gene,,3,GC07P032468,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-572
MK280073-573,,RNA Gene,,3,GC07M037808,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-573
MK280073-575,,RNA Gene,,3,GC07P045319,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-575
MK280073-577,,RNA Gene,,3,GC07P049653,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-577
MK280073-579,,RNA Gene,,3,GC07M053030,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-579
MK280073-580,,RNA Gene,,3,GC07M067928,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-580
MK280073-581,,RNA Gene,,3,GC07M077987,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-581
MK280073-582,,RNA Gene,,3,GC07P088875,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-582
MK280073-583,,RNA Gene,,3,GC07M089484,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-583
MK280073-584,,RNA Gene,,3,GC07M091060,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-584
MK280073-588,,RNA Gene,,3,GC07P106226,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-588
MK280073-589,,RNA Gene,,3,GC07M109419,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-589
MK280073-591,,RNA Gene,,3,GC07M110670,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-591
MK280073-594,,RNA Gene,,3,GC07M120238,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-594
MK280073-595,,RNA Gene,,3,GC07P121251,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-595
MK280073-598,,RNA Gene,,3,GC07P152334,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-598
MK280073-606,,RNA Gene,,3,GC08P055464,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-606
MK280073-615,,RNA Gene,,3,GC08M088858,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-615
MK280073-624,,RNA Gene,,3,GC08P115374,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-624
MK280073-625,,RNA Gene,,3,GC08M120192,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-625
MK280073-629,,RNA Gene,,3,GC08M136194,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-629
MK280073-654,,RNA Gene,,3,GC09P089979,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-654
MK280073-656,,RNA Gene,,3,GC09M103544,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-656
MK280073-670,,RNA Gene,,3,GC0XM027615,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-670
MK280073-674,,RNA Gene,,3,GC0XP041937,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-674
MK280073-676,,RNA Gene,,3,GC0XM063601,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-676
MK280073-678,,RNA Gene,,3,GC0XM067473,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-678
MK280073-683,,RNA Gene,,3,GC0XP099339,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-683
MK280073-686,,RNA Gene,,3,GC0XP112722,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-686
MK280073-691,,RNA Gene,,3,GC0XP154942,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-691
LOC110673971,CYP11B2 Promoter,Functional Element,,2,GC08P142917,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC110673971
LOC117134593,ACE2 Promoter Region,Functional Element,,2,GC0XP015600,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC117134593
MK280073-067,,RNA Gene,,2,GC11M013627,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-067
MK280073-099,,RNA Gene,,2,GC12M025338,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-099
MK280073-100,,RNA Gene,,2,GC12P029870,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-100
MK280073-129,,RNA Gene,,2,GC13M038565,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-129
MK280073-130,,RNA Gene,,2,GC13M038460,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-130
MK280073-166,,RNA Gene,,2,GC14P038675,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-166
MK280073-167,,RNA Gene,,2,GC14M036896,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-167
MK280073-223,,RNA Gene,,2,GC16M041374,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-223
MK280073-254,,RNA Gene,,2,GC17M013629,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-254
MK280073-256,,RNA Gene,,2,GC17P084495,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-256
MK280073-263,,RNA Gene,,2,GC17M062108,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-263
MK280073-327,,RNA Gene,,2,GC19M081144,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-327
MK280073-392,,RNA Gene,,2,GC20P029334,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-392
MK280073-393,,RNA Gene,,2,GC20M029470,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-393
MK280073-394,,RNA Gene,,2,GC20P029771,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-394
MK280073-400,,RNA Gene,,2,GC21P005352,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-400
MK280073-401,,RNA Gene,,2,GC21P007284,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-401
MK280073-408,,RNA Gene,,2,GC21P015007,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-408
MK280073-421,,RNA Gene,,2,GC22P010585,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-421
MK280073-422,,RNA Gene,,2,GC22M011362,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-422
MK280073-423,,RNA Gene,,2,GC22M011431,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-423
MK280073-424,,RNA Gene,,2,GC22M011593,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-424
MK280073-425,,RNA Gene,,2,GC22P012392,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-425
MK280073-426,,RNA Gene,,2,GC22M015219,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-426
MK280073-429,,RNA Gene,,2,GC22P055408,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-429
MK280073-489,,RNA Gene,,2,GC04P054045,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-489
MK280073-520,,RNA Gene,,2,GC05M068624,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-520
MK280073-539,,RNA Gene,,2,GC06M082416,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-539
MK280073-576,,RNA Gene,,2,GC07P048788,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-576
MK280073-587,,RNA Gene,,2,GC07M097262,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-587
MK280073-599,,RNA Gene,,2,GC08P016691,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-599
MK280073-600,,RNA Gene,,2,GC08M023395,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-600
MK280073-601,,RNA Gene,,2,GC08P024563,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-601
MK280073-602,,RNA Gene,,2,GC08M031235,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-602
MK280073-603,,RNA Gene,,2,GC08P039811,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-603
MK280073-604,,RNA Gene,,2,GC08P051496,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-604
MK280073-605,,RNA Gene,,2,GC08P051767,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-605
MK280073-607,,RNA Gene,,2,GC08M056495,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-607
MK280073-608,,RNA Gene,,2,GC08P064087,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-608
MK280073-610,,RNA Gene,,2,GC08P070812,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-610
MK280073-611,,RNA Gene,,2,GC08M076901,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-611
MK280073-612,,RNA Gene,,2,GC08M077605,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-612
MK280073-613,,RNA Gene,,2,GC08M081329,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-613
MK280073-614,,RNA Gene,,2,GC08M084619,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-614
MK280073-616,,RNA Gene,,2,GC08P089514,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-616
MK280073-617,,RNA Gene,,2,GC08P090048,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-617
MK280073-619,,RNA Gene,,2,GC08P099743,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-619
MK280073-620,,RNA Gene,,2,GC08M103607,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-620
MK280073-622,,RNA Gene,,2,GC08P107244,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-622
MK280073-626,,RNA Gene,,2,GC08M120648,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-626
MK280073-627,,RNA Gene,,2,GC08P128347,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-627
